impression_id,session_id,user_id,title_id,impression_ts,ad_network,updated_at
imp310,sess310,u2,t310,2025-01-04 05:41:30,sponsorx,2025-01-04 05:41:31
imp311,sess311,u3,t311,2025-01-04 07:19:57,mediagrid,2025-01-04 07:19:58
imp312,sess312,u4,t312,2025-01-04 07:28:34,streamads,2025-01-04 07:28:35
imp313,sess313,u5,t313,2025-01-04 07:37:11,adflow,2025-01-04 07:37:12
imp314,sess314,u5,t314,2025-01-04 07:45:48,sponsorx,2025-01-04 07:45:49
imp315,sess315,u6,t315,2025-01-04 07:54:25,mediagrid,2025-01-04 07:54:26
imp316,sess316,u7,t316,2025-01-04 08:03:02,streamads,2025-01-04 08:03:03
imp317,sess317,u8,t317,2025-01-04 08:11:39,adflow,2025-01-04 08:11:40
imp318,sess318,u9,t318,2025-01-04 08:20:16,sponsorx,2025-01-04 08:20:17
imp319,sess319,u10,t319,2025-01-04 08:28:53,mediagrid,2025-01-04 08:28:54
imp320,sess320,u1,t320,2025-01-04 08:37:30,streamads,2025-01-04 08:37:31
imp321,sess321,u2,t321,2025-01-04 08:46:07,adflow,2025-01-04 08:46:08
imp322,sess322,u3,t322,2025-01-04 08:37:54,sponsorx,2025-01-04 08:37:55
imp323,sess323,u4,t323,2025-01-04 08:59:11,mediagrid,2025-01-04 08:59:12
imp324,sess324,u5,t324,2025-01-04 09:10:38,streamads,2025-01-04 09:10:39
imp325,sess325,u5,t325,2025-01-04 09:36:05,adflow,2025-01-04 09:36:06
imp326,sess326,u6,t326,2025-01-04 10:15:32,sponsorx,2025-01-04 10:15:33
imp327,sess327,u7,t327,2025-01-04 10:10:09,mediagrid,2025-01-04 10:10:10
imp328,sess328,u8,t328,2025-01-04 10:04:46,streamads,2025-01-04 10:04:47
imp329,sess329,u9,t329,2025-01-04 11:12:13,adflow,2025-01-04 11:12:14
imp330,sess330,u10,t330,2025-01-04 11:13:50,sponsorx,2025-01-04 11:13:51
imp331,sess331,u1,t331,2025-01-04 11:15:27,mediagrid,2025-01-04 11:15:28
imp332,sess332,u2,t332,2025-01-04 11:17:04,streamads,2025-01-04 11:17:05
imp333,sess333,u3,t333,2025-01-04 11:18:41,adflow,2025-01-04 11:18:42
imp334,sess334,u4,t334,2025-01-04 13:08:08,sponsorx,2025-01-04 13:08:09
imp335,sess335,u5,t335,2025-01-04 13:16:45,mediagrid,2025-01-04 13:16:46
imp336,sess336,u5,t336,2025-01-04 13:25:22,streamads,2025-01-04 13:25:23
imp337,sess337,u6,t337,2025-01-04 13:33:59,adflow,2025-01-04 13:34:00
imp338,sess338,u7,t338,2025-01-04 13:42:36,sponsorx,2025-01-04 13:42:37
imp339,sess339,u8,t339,2025-01-04 13:51:13,mediagrid,2025-01-04 13:51:14
imp340,sess340,u9,t340,2025-01-04 13:59:50,streamads,2025-01-04 13:59:51
imp341,sess341,u10,t341,2025-01-04 14:08:27,adflow,2025-01-04 14:08:28
imp342,sess342,u1,t342,2025-01-04 14:17:04,sponsorx,2025-01-04 14:17:05
imp343,sess343,u2,t343,2025-01-04 13:48:11,mediagrid,2025-01-04 13:48:12
imp344,sess344,u3,t344,2025-01-04 14:17:18,streamads,2025-01-04 14:17:19
imp345,sess345,u4,t345,2025-01-04 14:18:45,adflow,2025-01-04 14:18:46
imp346,sess346,u5,t346,2025-01-04 14:34:12,sponsorx,2025-01-04 14:34:13
imp347,sess347,u5,t347,2025-01-04 15:03:39,mediagrid,2025-01-04 15:03:40
imp348,sess348,u6,t348,2025-01-04 15:47:06,streamads,2025-01-04 15:47:07
imp349,sess349,u7,t349,2025-01-04 15:41:43,adflow,2025-01-04 15:41:44
imp350,sess350,u8,t350,2025-01-04 15:36:20,sponsorx,2025-01-04 15:36:21
imp351,sess351,u9,t351,2025-01-04 16:47:47,mediagrid,2025-01-04 16:47:48
imp352,sess352,u10,t352,2025-01-04 16:49:24,streamads,2025-01-04 16:49:25
imp353,sess353,u1,t353,2025-01-04 16:51:01,adflow,2025-01-04 16:51:02
imp354,sess354,u2,t354,2025-01-04 16:52:38,sponsorx,2025-01-04 16:52:39
imp355,sess355,u3,t355,2025-01-04 16:54:15,mediagrid,2025-01-04 16:54:16
imp356,sess356,u4,t356,2025-01-04 18:47:42,streamads,2025-01-04 18:47:43
imp357,sess357,u5,t357,2025-01-04 18:56:19,adflow,2025-01-04 18:56:20
imp358,sess358,u5,t358,2025-01-04 19:04:56,sponsorx,2025-01-04 19:04:57
imp359,sess359,u6,t359,2025-01-04 19:13:33,mediagrid,2025-01-04 19:13:34
imp360,sess360,u7,t360,2025-01-04 19:22:10,streamads,2025-01-04 19:22:11
imp361,sess361,u8,t361,2025-01-04 19:30:47,adflow,2025-01-04 19:30:48
imp362,sess362,u9,t362,2025-01-04 19:39:24,sponsorx,2025-01-04 19:39:25
imp363,sess363,u10,t363,2025-01-04 19:48:01,mediagrid,2025-01-04 19:48:02
imp364,sess364,u1,t364,2025-01-04 19:56:38,streamads,2025-01-04 19:56:39
imp365,sess365,u2,t365,2025-01-04 19:16:35,adflow,2025-01-04 19:16:36
imp366,sess366,u3,t366,2025-01-04 19:32:52,sponsorx,2025-01-04 19:32:53
imp367,sess367,u4,t367,2025-01-04 20:17:09,mediagrid,2025-01-04 20:17:10
imp368,sess368,u5,t368,2025-01-04 20:43:36,streamads,2025-01-04 20:43:37
imp369,sess369,u5,t369,2025-01-04 20:31:13,adflow,2025-01-04 20:31:14
imp370,sess370,u6,t370,2025-01-04 21:18:40,sponsorx,2025-01-04 21:18:41
imp371,sess371,u7,t371,2025-01-04 21:13:17,mediagrid,2025-01-04 21:13:18
imp372,sess372,u8,t372,2025-01-04 21:07:54,streamads,2025-01-04 21:07:55
imp373,sess373,u9,t373,2025-01-04 22:23:21,adflow,2025-01-04 22:23:22
imp374,sess374,u10,t374,2025-01-04 22:24:58,sponsorx,2025-01-04 22:24:59
imp375,sess375,u1,t375,2025-01-04 22:26:35,mediagrid,2025-01-04 22:26:36
imp376,sess376,u2,t376,2025-01-04 22:28:12,streamads,2025-01-04 22:28:13
imp377,sess377,u3,t377,2025-01-04 22:29:49,adflow,2025-01-04 22:29:50
imp378,sess378,u4,t378,2025-01-04 22:31:26,sponsorx,2025-01-04 22:31:27
imp379,sess379,u5,t379,2025-01-05 00:35:53,mediagrid,2025-01-05 00:35:54
imp380,sess380,u5,t380,2025-01-05 00:44:30,streamads,2025-01-05 00:44:31
imp381,sess381,u6,t381,2025-01-05 00:53:07,adflow,2025-01-05 00:53:08
imp382,sess382,u7,t382,2025-01-05 01:01:44,sponsorx,2025-01-05 01:01:45
imp383,sess383,u8,t383,2025-01-05 01:10:21,mediagrid,2025-01-05 01:10:22
imp384,sess384,u9,t384,2025-01-05 01:18:58,streamads,2025-01-05 01:18:59
imp385,sess385,u10,t385,2025-01-05 01:27:35,adflow,2025-01-05 01:27:36
imp386,sess386,u1,t386,2025-01-05 00:49:42,sponsorx,2025-01-05 00:49:43
imp387,sess387,u2,t387,2025-01-05 00:52:59,mediagrid,2025-01-05 00:53:00
imp388,sess388,u3,t388,2025-01-05 01:24:16,streamads,2025-01-05 01:24:17
imp389,sess389,u4,t389,2025-01-05 01:40:43,adflow,2025-01-05 01:40:44
imp390,sess390,u5,t390,2025-01-05 02:11:10,sponsorx,2025-01-05 02:11:11
imp391,sess391,u5,t391,2025-01-05 01:58:47,mediagrid,2025-01-05 01:58:48
imp392,sess392,u6,t392,2025-01-05 02:50:14,streamads,2025-01-05 02:50:15
imp393,sess393,u7,t393,2025-01-05 02:44:51,adflow,2025-01-05 02:44:52
imp394,sess394,u8,t394,2025-01-05 02:39:28,sponsorx,2025-01-05 02:39:29
imp395,sess395,u9,t395,2025-01-05 03:58:55,mediagrid,2025-01-05 03:58:56
imp396,sess396,u10,t396,2025-01-05 04:00:32,streamads,2025-01-05 04:00:33
imp397,sess397,u1,t397,2025-01-05 04:02:09,adflow,2025-01-05 04:02:10
imp398,sess398,u2,t398,2025-01-05 04:03:46,sponsorx,2025-01-05 04:03:47
imp399,sess399,u3,t399,2025-01-05 04:05:23,mediagrid,2025-01-05 04:05:24
imp400,sess400,u4,t400,2025-01-05 04:07:00,streamads,2025-01-05 04:07:01
imp401,sess401,u5,t401,2025-01-05 06:15:27,adflow,2025-01-05 06:15:28
imp402,sess402,u5,t402,2025-01-05 06:24:04,sponsorx,2025-01-05 06:24:05
imp403,sess403,u6,t403,2025-01-05 06:32:41,mediagrid,2025-01-05 06:32:42
imp404,sess404,u7,t404,2025-01-05 06:41:18,streamads,2025-01-05 06:41:19
imp405,sess405,u8,t405,2025-01-05 06:49:55,adflow,2025-01-05 06:49:56
imp406,sess406,u9,t406,2025-01-05 06:58:32,sponsorx,2025-01-05 06:58:33
imp407,sess407,u10,t407,2025-01-05 07:07:09,mediagrid,2025-01-05 07:07:10
imp408,sess408,u1,t408,2025-01-05 06:19:06,streamads,2025-01-05 06:19:07
imp409,sess409,u2,t409,2025-01-05 06:37:23,adflow,2025-01-05 06:37:24
imp410,sess410,u3,t410,2025-01-05 06:43:50,sponsorx,2025-01-05 06:43:51
imp411,sess411,u4,t411,2025-01-05 07:04:17,mediagrid,2025-01-05 07:04:18
imp412,sess412,u5,t412,2025-01-05 07:38:44,streamads,2025-01-05 07:38:45
imp413,sess413,u5,t413,2025-01-05 07:26:21,adflow,2025-01-05 07:26:22
imp414,sess414,u6,t414,2025-01-05 08:21:48,sponsorx,2025-01-05 08:21:49
imp415,sess415,u7,t415,2025-01-05 08:16:25,mediagrid,2025-01-05 08:16:26
imp416,sess416,u8,t416,2025-01-05 08:11:02,streamads,2025-01-05 08:11:03
imp417,sess417,u9,t417,2025-01-05 09:34:29,adflow,2025-01-05 09:34:30
imp418,sess418,u10,t418,2025-01-05 09:36:06,sponsorx,2025-01-05 09:36:07
imp419,sess419,u1,t419,2025-01-05 09:37:43,mediagrid,2025-01-05 09:37:44
imp420,sess420,u2,t420,2025-01-05 09:39:20,streamads,2025-01-05 09:39:21
imp421,sess421,u3,t421,2025-01-05 09:40:57,adflow,2025-01-05 09:40:58
imp422,sess422,u4,t422,2025-01-05 09:42:34,sponsorx,2025-01-05 09:42:35
imp423,sess423,u5,t423,2025-01-05 11:55:01,mediagrid,2025-01-05 11:55:02
imp424,sess424,u5,t424,2025-01-05 12:03:38,streamads,2025-01-05 12:03:39
imp425,sess425,u6,t425,2025-01-05 12:12:15,adflow,2025-01-05 12:12:16
imp426,sess426,u7,t426,2025-01-05 12:20:52,sponsorx,2025-01-05 12:20:53
imp427,sess427,u8,t427,2025-01-05 12:29:29,mediagrid,2025-01-05 12:29:30
imp428,sess428,u9,t428,2025-01-05 12:38:06,streamads,2025-01-05 12:38:07
imp429,sess429,u10,t429,2025-01-05 11:28:23,adflow,2025-01-05 11:28:24
imp430,sess430,u1,t430,2025-01-05 11:56:30,sponsorx,2025-01-05 11:56:31
imp431,sess431,u2,t431,2025-01-05 11:52:57,mediagrid,2025-01-05 11:52:58
imp432,sess432,u3,t432,2025-01-05 12:03:24,streamads,2025-01-05 12:03:25
imp433,sess433,u4,t433,2025-01-05 12:27:51,adflow,2025-01-05 12:27:52
imp434,sess434,u5,t434,2025-01-05 13:06:18,sponsorx,2025-01-05 13:06:19
imp435,sess435,u5,t435,2025-01-05 12:53:55,mediagrid,2025-01-05 12:53:56
imp436,sess436,u6,t436,2025-01-05 13:53:22,streamads,2025-01-05 13:53:23
imp437,sess437,u7,t437,2025-01-05 13:47:59,adflow,2025-01-05 13:48:00
imp438,sess438,u8,t438,2025-01-05 13:42:36,sponsorx,2025-01-05 13:42:37
imp439,sess439,u9,t439,2025-01-05 15:10:03,mediagrid,2025-01-05 15:10:04
imp440,sess440,u10,t440,2025-01-05 15:11:40,streamads,2025-01-05 15:11:41
imp441,sess441,u1,t441,2025-01-05 15:13:17,adflow,2025-01-05 15:13:18
imp442,sess442,u2,t442,2025-01-05 15:14:54,sponsorx,2025-01-05 15:14:55
imp443,sess443,u3,t443,2025-01-05 15:16:31,mediagrid,2025-01-05 15:16:32
imp444,sess444,u4,t444,2025-01-05 15:18:08,streamads,2025-01-05 15:18:09
imp445,sess445,u5,t445,2025-01-05 15:19:45,adflow,2025-01-05 15:19:46
imp446,sess446,u5,t446,2025-01-05 17:43:12,sponsorx,2025-01-05 17:43:13
imp447,sess447,u6,t447,2025-01-05 17:51:49,mediagrid,2025-01-05 17:51:50
imp448,sess448,u7,t448,2025-01-05 18:00:26,streamads,2025-01-05 18:00:27
imp449,sess449,u8,t449,2025-01-05 18:09:03,adflow,2025-01-05 18:09:04
imp450,sess450,u9,t450,2025-01-05 16:49:40,sponsorx,2025-01-05 16:49:41
imp451,sess451,u10,t451,2025-01-05 16:54:47,mediagrid,2025-01-05 16:54:48
imp452,sess452,u1,t452,2025-01-05 17:08:04,streamads,2025-01-05 17:08:05
imp453,sess453,u2,t453,2025-01-05 17:49:21,adflow,2025-01-05 17:49:22
imp454,sess454,u3,t454,2025-01-05 18:10:48,sponsorx,2025-01-05 18:10:49
imp455,sess455,u4,t455,2025-01-05 17:51:25,mediagrid,2025-01-05 17:51:26
imp456,sess456,u5,t456,2025-01-05 18:33:52,streamads,2025-01-05 18:33:53
imp457,sess457,u5,t457,2025-01-05 18:21:29,adflow,2025-01-05 18:21:30
imp458,sess458,u6,t458,2025-01-05 19:24:56,sponsorx,2025-01-05 19:24:57
imp459,sess459,u7,t459,2025-01-05 19:19:33,mediagrid,2025-01-05 19:19:34
imp460,sess460,u8,t460,2025-01-05 19:14:10,streamads,2025-01-05 19:14:11
imp461,sess461,u9,t461,2025-01-05 20:45:37,adflow,2025-01-05 20:45:38
imp462,sess462,u10,t462,2025-01-05 20:47:14,sponsorx,2025-01-05 20:47:15
imp463,sess463,u1,t463,2025-01-05 20:48:51,mediagrid,2025-01-05 20:48:52
imp464,sess464,u2,t464,2025-01-05 20:50:28,streamads,2025-01-05 20:50:29
imp465,sess465,u3,t465,2025-01-05 20:52:05,adflow,2025-01-05 20:52:06
imp466,sess466,u4,t466,2025-01-05 20:53:42,sponsorx,2025-01-05 20:53:43
imp467,sess467,u5,t467,2025-01-05 20:55:19,mediagrid,2025-01-05 20:55:20
imp468,sess468,u5,t468,2025-01-05 23:22:46,streamads,2025-01-05 23:22:47
imp469,sess469,u6,t469,2025-01-05 23:31:23,adflow,2025-01-05 23:31:24
imp470,sess470,u7,t470,2025-01-05 23:40:00,sponsorx,2025-01-05 23:40:01
imp471,sess471,u8,t471,2025-01-05 23:48:37,mediagrid,2025-01-05 23:48:38
imp472,sess472,u9,t472,2025-01-05 22:05:04,streamads,2025-01-05 22:05:05
imp473,sess473,u10,t473,2025-01-05 22:29:11,adflow,2025-01-05 22:29:12
imp474,sess474,u1,t474,2025-01-05 22:57:28,sponsorx,2025-01-05 22:57:29
imp475,sess475,u2,t475,2025-01-05 23:08:55,mediagrid,2025-01-05 23:08:56
imp476,sess476,u3,t476,2025-01-05 23:34:22,streamads,2025-01-05 23:34:23
imp477,sess477,u4,t477,2025-01-06 00:13:49,adflow,2025-01-06 00:13:50
imp478,sess478,u5,t478,2025-01-06 00:01:26,sponsorx,2025-01-06 00:01:27
imp479,sess479,u5,t479,2025-01-05 23:49:03,mediagrid,2025-01-05 23:49:04
imp480,sess480,u6,t480,2025-01-06 00:56:30,streamads,2025-01-06 00:56:31
imp481,sess481,u7,t481,2025-01-06 00:51:07,adflow,2025-01-06 00:51:08
imp482,sess482,u8,t482,2025-01-06 00:45:44,sponsorx,2025-01-06 00:45:45
imp483,sess483,u9,t483,2025-01-06 02:21:11,mediagrid,2025-01-06 02:21:12
imp484,sess484,u10,t484,2025-01-06 02:22:48,streamads,2025-01-06 02:22:49
imp485,sess485,u1,t485,2025-01-06 02:24:25,adflow,2025-01-06 02:24:26
imp486,sess486,u2,t486,2025-01-06 02:26:02,sponsorx,2025-01-06 02:26:03
imp487,sess487,u3,t487,2025-01-06 02:27:39,mediagrid,2025-01-06 02:27:40
imp488,sess488,u4,t488,2025-01-06 02:29:16,streamads,2025-01-06 02:29:17
imp489,sess489,u5,t489,2025-01-06 02:30:53,adflow,2025-01-06 02:30:54
imp490,sess490,u5,t490,2025-01-06 02:32:30,sponsorx,2025-01-06 02:32:31
imp491,sess491,u6,t491,2025-01-06 05:10:57,mediagrid,2025-01-06 05:10:58
imp492,sess492,u7,t492,2025-01-06 05:19:34,streamads,2025-01-06 05:19:35
imp493,sess493,u8,t493,2025-01-06 03:27:21,adflow,2025-01-06 03:27:22
imp494,sess494,u9,t494,2025-01-06 03:56:18,sponsorx,2025-01-06 03:56:19
imp495,sess495,u10,t495,2025-01-06 04:11:35,mediagrid,2025-01-06 04:11:36
imp496,sess496,u1,t496,2025-01-06 04:13:02,streamads,2025-01-06 04:13:03
imp497,sess497,u2,t497,2025-01-06 04:28:29,adflow,2025-01-06 04:28:30
imp498,sess498,u3,t498,2025-01-06 04:57:56,sponsorx,2025-01-06 04:57:57
imp499,sess499,u4,t499,2025-01-06 05:41:23,mediagrid,2025-01-06 05:41:24
imp500,sess500,u5,t500,2025-01-06 05:29:00,streamads,2025-01-06 05:29:01
imp501,sess501,u5,t1,2025-01-06 05:16:37,adflow,2025-01-06 05:16:38
imp502,sess502,u6,t2,2025-01-06 06:28:04,sponsorx,2025-01-06 06:28:05
imp503,sess503,u7,t3,2025-01-06 06:22:41,mediagrid,2025-01-06 06:22:42
imp504,sess504,u8,t4,2025-01-06 06:17:18,streamads,2025-01-06 06:17:19
imp505,sess505,u9,t5,2025-01-06 07:56:45,adflow,2025-01-06 07:56:46
imp506,sess506,u10,t6,2025-01-06 07:58:22,sponsorx,2025-01-06 07:58:23
imp507,sess507,u1,t7,2025-01-06 07:59:59,mediagrid,2025-01-06 08:00:00
imp508,sess508,u2,t8,2025-01-06 08:01:36,streamads,2025-01-06 08:01:37
imp509,sess509,u3,t9,2025-01-06 08:03:13,adflow,2025-01-06 08:03:14
imp510,sess510,u4,t10,2025-01-06 08:04:50,sponsorx,2025-01-06 08:04:51
imp511,sess511,u5,t11,2025-01-06 08:06:27,mediagrid,2025-01-06 08:06:28
imp512,sess512,u5,t12,2025-01-06 08:08:04,streamads,2025-01-06 08:08:05
imp513,sess513,u6,t13,2025-01-06 10:50:31,adflow,2025-01-06 10:50:32
imp514,sess514,u7,t14,2025-01-06 10:59:08,sponsorx,2025-01-06 10:59:09
imp515,sess515,u8,t15,2025-01-06 09:04:35,mediagrid,2025-01-06 09:04:36
imp516,sess516,u9,t16,2025-01-06 09:31:42,streamads,2025-01-06 09:31:43
imp517,sess517,u10,t17,2025-01-06 09:23:09,adflow,2025-01-06 09:23:10
imp518,sess518,u1,t18,2025-01-06 10:14:26,sponsorx,2025-01-06 10:14:27
imp519,sess519,u2,t19,2025-01-06 09:48:03,mediagrid,2025-01-06 09:48:04
imp520,sess520,u3,t20,2025-01-06 10:21:30,streamads,2025-01-06 10:21:31
imp521,sess521,u4,t21,2025-01-06 11:08:57,adflow,2025-01-06 11:08:58
imp522,sess522,u5,t22,2025-01-06 10:56:34,sponsorx,2025-01-06 10:56:35
imp523,sess523,u5,t23,2025-01-06 12:05:01,mediagrid,2025-01-06 12:05:02
imp524,sess524,u6,t24,2025-01-06 11:59:38,streamads,2025-01-06 11:59:39
imp525,sess525,u7,t25,2025-01-06 11:54:15,adflow,2025-01-06 11:54:16
imp526,sess526,u8,t26,2025-01-06 11:48:52,sponsorx,2025-01-06 11:48:53
imp527,sess527,u9,t27,2025-01-06 13:32:19,mediagrid,2025-01-06 13:32:20
imp528,sess528,u10,t28,2025-01-06 13:33:56,streamads,2025-01-06 13:33:57
imp529,sess529,u1,t29,2025-01-06 13:35:33,adflow,2025-01-06 13:35:34
imp530,sess530,u2,t30,2025-01-06 13:37:10,sponsorx,2025-01-06 13:37:11
imp531,sess531,u3,t31,2025-01-06 13:38:47,mediagrid,2025-01-06 13:38:48
imp532,sess532,u4,t32,2025-01-06 13:40:24,streamads,2025-01-06 13:40:25
imp533,sess533,u5,t33,2025-01-06 13:42:01,adflow,2025-01-06 13:42:02
imp534,sess534,u5,t34,2025-01-06 13:43:38,sponsorx,2025-01-06 13:43:39
imp535,sess535,u6,t35,2025-01-06 13:45:15,mediagrid,2025-01-06 13:45:16
imp536,sess536,u7,t36,2025-01-06 14:03:02,streamads,2025-01-06 14:03:03
imp537,sess537,u8,t37,2025-01-06 14:28:59,adflow,2025-01-06 14:29:00
imp538,sess538,u9,t38,2025-01-06 14:39:16,sponsorx,2025-01-06 14:39:17
imp539,sess539,u10,t39,2025-01-06 15:17:33,mediagrid,2025-01-06 15:17:34
imp540,sess540,u1,t40,2025-01-06 15:34:00,streamads,2025-01-06 15:34:01
imp541,sess541,u2,t41,2025-01-06 16:04:27,adflow,2025-01-06 16:04:28
imp542,sess542,u3,t42,2025-01-06 15:45:04,sponsorx,2025-01-06 15:45:05
imp543,sess543,u4,t43,2025-01-06 16:36:31,mediagrid,2025-01-06 16:36:32
imp544,sess544,u5,t44,2025-01-06 16:24:08,streamads,2025-01-06 16:24:09
imp545,sess545,u5,t45,2025-01-06 17:36:35,adflow,2025-01-06 17:36:36
imp546,sess546,u6,t46,2025-01-06 17:31:12,sponsorx,2025-01-06 17:31:13
imp547,sess547,u7,t47,2025-01-06 17:25:49,mediagrid,2025-01-06 17:25:50
imp548,sess548,u8,t48,2025-01-06 17:20:26,streamads,2025-01-06 17:20:27
imp549,sess549,u9,t49,2025-01-06 17:15:03,adflow,2025-01-06 17:15:04
imp550,sess550,u10,t50,2025-01-06 19:09:30,sponsorx,2025-01-06 19:09:31
imp551,sess551,u1,t51,2025-01-06 19:11:07,mediagrid,2025-01-06 19:11:08
imp552,sess552,u2,t52,2025-01-06 19:12:44,streamads,2025-01-06 19:12:45
imp553,sess553,u3,t53,2025-01-06 19:14:21,adflow,2025-01-06 19:14:22
imp554,sess554,u4,t54,2025-01-06 19:15:58,sponsorx,2025-01-06 19:15:59
imp555,sess555,u5,t55,2025-01-06 19:17:35,mediagrid,2025-01-06 19:17:36
imp556,sess556,u5,t56,2025-01-06 19:19:12,streamads,2025-01-06 19:19:13
imp557,sess557,u6,t57,2025-01-06 19:20:49,adflow,2025-01-06 19:20:50
imp558,sess558,u7,t58,2025-01-06 19:38:16,sponsorx,2025-01-06 19:38:17
imp559,sess559,u8,t59,2025-01-06 20:01:23,mediagrid,2025-01-06 20:01:24
imp560,sess560,u9,t60,2025-01-06 20:26:40,streamads,2025-01-06 20:26:41
imp561,sess561,u10,t61,2025-01-06 20:33:07,adflow,2025-01-06 20:33:08
imp562,sess562,u1,t62,2025-01-06 20:53:34,sponsorx,2025-01-06 20:53:35
imp563,sess563,u2,t63,2025-01-06 21:28:01,mediagrid,2025-01-06 21:28:02
imp564,sess564,u3,t64,2025-01-06 21:08:38,streamads,2025-01-06 21:08:39
imp565,sess565,u4,t65,2025-01-06 22:04:05,adflow,2025-01-06 22:04:06
imp566,sess566,u5,t66,2025-01-06 21:51:42,sponsorx,2025-01-06 21:51:43
imp567,sess567,u5,t67,2025-01-06 23:08:09,mediagrid,2025-01-06 23:08:10
imp568,sess568,u6,t68,2025-01-06 23:02:46,streamads,2025-01-06 23:02:47
imp569,sess569,u7,t69,2025-01-06 22:57:23,adflow,2025-01-06 22:57:24
imp570,sess570,u8,t70,2025-01-06 22:52:00,sponsorx,2025-01-06 22:52:01
imp571,sess571,u9,t71,2025-01-06 22:46:37,mediagrid,2025-01-06 22:46:38
imp572,sess572,u10,t72,2025-01-07 00:45:04,streamads,2025-01-07 00:45:05
imp573,sess573,u1,t73,2025-01-07 00:46:41,adflow,2025-01-07 00:46:42
imp574,sess574,u2,t74,2025-01-07 00:48:18,sponsorx,2025-01-07 00:48:19
imp575,sess575,u3,t75,2025-01-07 00:49:55,mediagrid,2025-01-07 00:49:56
imp576,sess576,u4,t76,2025-01-07 00:51:32,streamads,2025-01-07 00:51:33
imp577,sess577,u5,t77,2025-01-07 00:53:09,adflow,2025-01-07 00:53:10
imp578,sess578,u5,t78,2025-01-07 00:54:46,sponsorx,2025-01-07 00:54:47
imp579,sess579,u6,t79,2025-01-07 00:59:33,mediagrid,2025-01-07 00:59:34
imp580,sess580,u7,t80,2025-01-07 01:29:30,streamads,2025-01-07 01:29:31
imp581,sess581,u8,t81,2025-01-07 01:41:47,adflow,2025-01-07 01:41:48
imp582,sess582,u9,t82,2025-01-07 01:38:14,sponsorx,2025-01-07 01:38:15
imp583,sess583,u10,t83,2025-01-07 01:48:41,mediagrid,2025-01-07 01:48:42
imp584,sess584,u1,t84,2025-01-07 02:13:08,streamads,2025-01-07 02:13:09
imp585,sess585,u2,t85,2025-01-07 02:51:35,adflow,2025-01-07 02:51:36
imp586,sess586,u3,t86,2025-01-07 02:32:12,sponsorx,2025-01-07 02:32:13
imp587,sess587,u4,t87,2025-01-07 03:31:39,mediagrid,2025-01-07 03:31:40
imp588,sess588,u5,t88,2025-01-07 03:19:16,streamads,2025-01-07 03:19:17
imp589,sess589,u5,t89,2025-01-07 04:39:43,adflow,2025-01-07 04:39:44
imp590,sess590,u6,t90,2025-01-07 04:34:20,sponsorx,2025-01-07 04:34:21
imp591,sess591,u7,t91,2025-01-07 04:28:57,mediagrid,2025-01-07 04:28:58
imp592,sess592,u8,t92,2025-01-07 04:23:34,streamads,2025-01-07 04:23:35
imp593,sess593,u9,t93,2025-01-07 04:18:11,adflow,2025-01-07 04:18:12
imp594,sess594,u10,t94,2025-01-07 06:20:38,sponsorx,2025-01-07 06:20:39
imp595,sess595,u1,t95,2025-01-07 06:22:15,mediagrid,2025-01-07 06:22:16
imp596,sess596,u2,t96,2025-01-07 06:23:52,streamads,2025-01-07 06:23:53
imp597,sess597,u3,t97,2025-01-07 06:25:29,adflow,2025-01-07 06:25:30
imp598,sess598,u4,t98,2025-01-07 06:27:06,sponsorx,2025-01-07 06:27:07
imp599,sess599,u5,t99,2025-01-07 06:28:43,mediagrid,2025-01-07 06:28:44
imp600,sess600,u5,t100,2025-01-07 06:13:00,streamads,2025-01-07 06:13:01
imp601,sess601,u6,t101,2025-01-07 06:36:47,adflow,2025-01-07 06:36:48
imp602,sess602,u7,t102,2025-01-07 07:02:54,sponsorx,2025-01-07 07:02:55
imp603,sess603,u8,t103,2025-01-07 06:49:21,mediagrid,2025-01-07 06:49:22
imp604,sess604,u9,t104,2025-01-07 07:37:38,streamads,2025-01-07 07:37:39
imp605,sess605,u10,t105,2025-01-07 07:59:05,adflow,2025-01-07 07:59:06
imp606,sess606,u1,t106,2025-01-07 07:32:42,sponsorx,2025-01-07 07:32:43
imp607,sess607,u2,t107,2025-01-07 08:15:09,mediagrid,2025-01-07 08:15:10
imp608,sess608,u3,t108,2025-01-07 09:11:36,streamads,2025-01-07 09:11:37
imp609,sess609,u4,t109,2025-01-07 08:59:13,adflow,2025-01-07 08:59:14
imp610,sess610,u5,t110,2025-01-07 08:46:50,sponsorx,2025-01-07 08:46:51
imp611,sess611,u5,t111,2025-01-07 10:11:17,mediagrid,2025-01-07 10:11:18
imp612,sess612,u6,t112,2025-01-07 10:05:54,streamads,2025-01-07 10:05:55
imp613,sess613,u7,t113,2025-01-07 10:00:31,adflow,2025-01-07 10:00:32
imp614,sess614,u8,t114,2025-01-07 09:55:08,sponsorx,2025-01-07 09:55:09
imp615,sess615,u9,t115,2025-01-07 09:49:45,mediagrid,2025-01-07 09:49:46
imp616,sess616,u10,t116,2025-01-07 11:56:12,streamads,2025-01-07 11:56:13
imp617,sess617,u1,t117,2025-01-07 11:57:49,adflow,2025-01-07 11:57:50
imp618,sess618,u2,t118,2025-01-07 11:59:26,sponsorx,2025-01-07 11:59:27
imp619,sess619,u3,t119,2025-01-07 12:01:03,mediagrid,2025-01-07 12:01:04
