click_id,impression_id,click_ts,updated_at
clk411,imp411,2025-01-05 07:04:33,2025-01-05 07:04:35
clk412,imp412,2025-01-05 07:39:01,2025-01-05 07:39:03
clk413,imp413,2025-01-05 07:26:39,2025-01-05 07:26:41
clk414,imp414,2025-01-05 08:22:07,2025-01-05 08:22:09
clk415,imp415,2025-01-05 08:16:45,2025-01-05 08:16:47
clk416,imp416,2025-01-05 08:11:23,2025-01-05 08:11:25
clk417,imp417,2025-01-05 09:34:51,2025-01-05 09:34:53
clk418,imp418,2025-01-05 09:36:29,2025-01-05 09:36:31
clk419,imp419,2025-01-05 09:38:07,2025-01-05 09:38:09
clk420,imp420,2025-01-05 09:39:45,2025-01-05 09:39:47
clk421,imp421,2025-01-05 09:41:23,2025-01-05 09:41:25
clk422,imp422,2025-01-05 09:43:01,2025-01-05 09:43:03
clk423,imp423,2025-01-05 11:55:29,2025-01-05 11:55:31
clk424,imp424,2025-01-05 12:04:07,2025-01-05 12:04:09
clk425,imp425,2025-01-05 12:12:45,2025-01-05 12:12:47
clk426,imp426,2025-01-05 12:21:23,2025-01-05 12:21:25
clk427,imp427,2025-01-05 12:30:01,2025-01-05 12:30:03
clk428,imp428,2025-01-05 12:38:39,2025-01-05 12:38:41
clk429,imp429,2025-01-05 11:28:57,2025-01-05 11:28:59
clk430,imp430,2025-01-05 11:57:05,2025-01-05 11:57:07
clk431,imp431,2025-01-05 11:53:33,2025-01-05 11:53:35
clk432,imp432,2025-01-05 12:04:01,2025-01-05 12:04:03
clk433,imp433,2025-01-05 12:28:29,2025-01-05 12:28:31
clk434,imp434,2025-01-05 13:06:57,2025-01-05 13:06:59
clk435,imp435,2025-01-05 12:54:35,2025-01-05 12:54:37
clk436,imp436,2025-01-05 13:54:03,2025-01-05 13:54:05
clk437,imp437,2025-01-05 13:48:41,2025-01-05 13:48:43
clk438,imp438,2025-01-05 13:43:19,2025-01-05 13:43:21
clk439,imp439,2025-01-05 15:10:47,2025-01-05 15:10:49
clk440,imp440,2025-01-05 15:12:25,2025-01-05 15:12:27
clk441,imp441,2025-01-05 15:14:03,2025-01-05 15:14:05
clk442,imp442,2025-01-05 15:15:41,2025-01-05 15:15:43
clk443,imp443,2025-01-05 15:17:19,2025-01-05 15:17:21
clk444,imp444,2025-01-05 15:18:57,2025-01-05 15:18:59
clk445,imp445,2025-01-05 15:20:35,2025-01-05 15:20:37
clk446,imp446,2025-01-05 17:44:03,2025-01-05 17:44:05
clk447,imp447,2025-01-05 17:52:41,2025-01-05 17:52:43
clk448,imp448,2025-01-05 18:01:19,2025-01-05 18:01:21
clk449,imp449,2025-01-05 18:09:57,2025-01-05 18:09:59
clk450,imp450,2025-01-05 16:49:45,2025-01-05 16:49:47
clk451,imp451,2025-01-05 16:54:53,2025-01-05 16:54:55
clk452,imp452,2025-01-05 17:08:11,2025-01-05 17:08:13
clk453,imp453,2025-01-05 17:49:29,2025-01-05 17:49:31
clk454,imp454,2025-01-05 18:10:57,2025-01-05 18:10:59
clk455,imp455,2025-01-05 17:51:35,2025-01-05 17:51:37
clk456,imp456,2025-01-05 18:34:03,2025-01-05 18:34:05
clk457,imp457,2025-01-05 18:21:41,2025-01-05 18:21:43
clk458,imp458,2025-01-05 19:25:09,2025-01-05 19:25:11
clk459,imp459,2025-01-05 19:19:47,2025-01-05 19:19:49
clk460,imp460,2025-01-05 19:14:25,2025-01-05 19:14:27
clk461,imp461,2025-01-05 20:45:53,2025-01-05 20:45:55
clk462,imp462,2025-01-05 20:47:31,2025-01-05 20:47:33
clk463,imp463,2025-01-05 20:49:09,2025-01-05 20:49:11
clk464,imp464,2025-01-05 20:50:47,2025-01-05 20:50:49
clk465,imp465,2025-01-05 20:52:25,2025-01-05 20:52:27
clk466,imp466,2025-01-05 20:54:03,2025-01-05 20:54:05
clk467,imp467,2025-01-05 20:55:41,2025-01-05 20:55:43
clk468,imp468,2025-01-05 23:23:09,2025-01-05 23:23:11
clk469,imp469,2025-01-05 23:31:47,2025-01-05 23:31:49
clk470,imp470,2025-01-05 23:40:25,2025-01-05 23:40:27
clk471,imp471,2025-01-05 23:49:03,2025-01-05 23:49:05
clk472,imp472,2025-01-05 22:05:31,2025-01-05 22:05:33
clk473,imp473,2025-01-05 22:29:39,2025-01-05 22:29:41
clk474,imp474,2025-01-05 22:57:57,2025-01-05 22:57:59
clk475,imp475,2025-01-05 23:09:25,2025-01-05 23:09:27
clk476,imp476,2025-01-05 23:34:53,2025-01-05 23:34:55
clk477,imp477,2025-01-06 00:14:21,2025-01-06 00:14:23
clk478,imp478,2025-01-06 00:01:59,2025-01-06 00:02:01
clk479,imp479,2025-01-05 23:49:37,2025-01-05 23:49:39
clk480,imp480,2025-01-06 00:57:05,2025-01-06 00:57:07
clk481,imp481,2025-01-06 00:51:43,2025-01-06 00:51:45
clk482,imp482,2025-01-06 00:46:21,2025-01-06 00:46:23
clk483,imp483,2025-01-06 02:21:49,2025-01-06 02:21:51
clk484,imp484,2025-01-06 02:23:27,2025-01-06 02:23:29
clk485,imp485,2025-01-06 02:25:05,2025-01-06 02:25:07
clk486,imp486,2025-01-06 02:26:43,2025-01-06 02:26:45
clk487,imp487,2025-01-06 02:28:21,2025-01-06 02:28:23
clk488,imp488,2025-01-06 02:29:59,2025-01-06 02:30:01
clk489,imp489,2025-01-06 02:31:37,2025-01-06 02:31:39
clk490,imp490,2025-01-06 02:33:15,2025-01-06 02:33:17
clk491,imp491,2025-01-06 05:11:43,2025-01-06 05:11:45
clk492,imp492,2025-01-06 05:20:21,2025-01-06 05:20:23
clk493,imp493,2025-01-06 03:28:09,2025-01-06 03:28:11
clk494,imp494,2025-01-06 03:57:07,2025-01-06 03:57:09
clk495,imp495,2025-01-06 04:12:25,2025-01-06 04:12:27
clk496,imp496,2025-01-06 04:13:53,2025-01-06 04:13:55
clk497,imp497,2025-01-06 04:29:21,2025-01-06 04:29:23
clk498,imp498,2025-01-06 04:58:49,2025-01-06 04:58:51
clk499,imp499,2025-01-06 05:42:17,2025-01-06 05:42:19
clk500,imp500,2025-01-06 05:29:05,2025-01-06 05:29:07
clk501,imp501,2025-01-06 05:16:43,2025-01-06 05:16:45
clk502,imp502,2025-01-06 06:28:11,2025-01-06 06:28:13
clk503,imp503,2025-01-06 06:22:49,2025-01-06 06:22:51
clk504,imp504,2025-01-06 06:17:27,2025-01-06 06:17:29
clk505,imp505,2025-01-06 07:56:55,2025-01-06 07:56:57
clk506,imp506,2025-01-06 07:58:33,2025-01-06 07:58:35
clk507,imp507,2025-01-06 08:00:11,2025-01-06 08:00:13
clk508,imp508,2025-01-06 08:01:49,2025-01-06 08:01:51
clk509,imp509,2025-01-06 08:03:27,2025-01-06 08:03:29
clk510,imp510,2025-01-06 08:05:05,2025-01-06 08:05:07
clk511,imp511,2025-01-06 08:06:43,2025-01-06 08:06:45
clk512,imp512,2025-01-06 08:08:21,2025-01-06 08:08:23
clk513,imp513,2025-01-06 10:50:49,2025-01-06 10:50:51
clk514,imp514,2025-01-06 10:59:27,2025-01-06 10:59:29
clk515,imp515,2025-01-06 09:04:55,2025-01-06 09:04:57
clk516,imp516,2025-01-06 09:32:03,2025-01-06 09:32:05
clk517,imp517,2025-01-06 09:23:31,2025-01-06 09:23:33
clk518,imp518,2025-01-06 10:14:49,2025-01-06 10:14:51
clk519,imp519,2025-01-06 09:48:27,2025-01-06 09:48:29
clk520,imp520,2025-01-06 10:21:55,2025-01-06 10:21:57
clk521,imp521,2025-01-06 11:09:23,2025-01-06 11:09:25
clk522,imp522,2025-01-06 10:57:01,2025-01-06 10:57:03
clk523,imp523,2025-01-06 12:05:29,2025-01-06 12:05:31
clk524,imp524,2025-01-06 12:00:07,2025-01-06 12:00:09
clk525,imp525,2025-01-06 11:54:45,2025-01-06 11:54:47
clk526,imp526,2025-01-06 11:49:23,2025-01-06 11:49:25
clk527,imp527,2025-01-06 13:32:51,2025-01-06 13:32:53
clk528,imp528,2025-01-06 13:34:29,2025-01-06 13:34:31
clk529,imp529,2025-01-06 13:36:07,2025-01-06 13:36:09
clk530,imp530,2025-01-06 13:37:45,2025-01-06 13:37:47
clk531,imp531,2025-01-06 13:39:23,2025-01-06 13:39:25
clk532,imp532,2025-01-06 13:41:01,2025-01-06 13:41:03
clk533,imp533,2025-01-06 13:42:39,2025-01-06 13:42:41
clk534,imp534,2025-01-06 13:44:17,2025-01-06 13:44:19
clk535,imp535,2025-01-06 13:45:55,2025-01-06 13:45:57
clk536,imp536,2025-01-06 14:03:43,2025-01-06 14:03:45
clk537,imp537,2025-01-06 14:29:41,2025-01-06 14:29:43
clk538,imp538,2025-01-06 14:39:59,2025-01-06 14:40:01
clk539,imp539,2025-01-06 15:18:17,2025-01-06 15:18:19
clk540,imp540,2025-01-06 15:34:45,2025-01-06 15:34:47
clk541,imp541,2025-01-06 16:05:13,2025-01-06 16:05:15
clk542,imp542,2025-01-06 15:45:51,2025-01-06 15:45:53
clk543,imp543,2025-01-06 16:37:19,2025-01-06 16:37:21
clk544,imp544,2025-01-06 16:24:57,2025-01-06 16:24:59
clk545,imp545,2025-01-06 17:37:25,2025-01-06 17:37:27
clk546,imp546,2025-01-06 17:32:03,2025-01-06 17:32:05
clk547,imp547,2025-01-06 17:26:41,2025-01-06 17:26:43
clk548,imp548,2025-01-06 17:21:19,2025-01-06 17:21:21
clk549,imp549,2025-01-06 17:15:57,2025-01-06 17:15:59
clk550,imp550,2025-01-06 19:09:35,2025-01-06 19:09:37
clk551,imp551,2025-01-06 19:11:13,2025-01-06 19:11:15
clk552,imp552,2025-01-06 19:12:51,2025-01-06 19:12:53
clk553,imp553,2025-01-06 19:14:29,2025-01-06 19:14:31
clk554,imp554,2025-01-06 19:16:07,2025-01-06 19:16:09
clk555,imp555,2025-01-06 19:17:45,2025-01-06 19:17:47
clk556,imp556,2025-01-06 19:19:23,2025-01-06 19:19:25
clk557,imp557,2025-01-06 19:21:01,2025-01-06 19:21:03
clk558,imp558,2025-01-06 19:38:29,2025-01-06 19:38:31
clk559,imp559,2025-01-06 20:01:37,2025-01-06 20:01:39
clk560,imp560,2025-01-06 20:26:55,2025-01-06 20:26:57
clk561,imp561,2025-01-06 20:33:23,2025-01-06 20:33:25
clk562,imp562,2025-01-06 20:53:51,2025-01-06 20:53:53
clk563,imp563,2025-01-06 21:28:19,2025-01-06 21:28:21
clk564,imp564,2025-01-06 21:08:57,2025-01-06 21:08:59
clk565,imp565,2025-01-06 22:04:25,2025-01-06 22:04:27
clk566,imp566,2025-01-06 21:52:03,2025-01-06 21:52:05
clk567,imp567,2025-01-06 23:08:31,2025-01-06 23:08:33
clk568,imp568,2025-01-06 23:03:09,2025-01-06 23:03:11
clk569,imp569,2025-01-06 22:57:47,2025-01-06 22:57:49
clk570,imp570,2025-01-06 22:52:25,2025-01-06 22:52:27
clk571,imp571,2025-01-06 22:47:03,2025-01-06 22:47:05
clk572,imp572,2025-01-07 00:45:31,2025-01-07 00:45:33
clk573,imp573,2025-01-07 00:47:09,2025-01-07 00:47:11
clk574,imp574,2025-01-07 00:48:47,2025-01-07 00:48:49
clk575,imp575,2025-01-07 00:50:25,2025-01-07 00:50:27
clk576,imp576,2025-01-07 00:52:03,2025-01-07 00:52:05
clk577,imp577,2025-01-07 00:53:41,2025-01-07 00:53:43
clk578,imp578,2025-01-07 00:55:19,2025-01-07 00:55:21
clk579,imp579,2025-01-07 01:00:07,2025-01-07 01:00:09
clk580,imp580,2025-01-07 01:30:05,2025-01-07 01:30:07
clk581,imp581,2025-01-07 01:42:23,2025-01-07 01:42:25
clk582,imp582,2025-01-07 01:38:51,2025-01-07 01:38:53
clk583,imp583,2025-01-07 01:49:19,2025-01-07 01:49:21
clk584,imp584,2025-01-07 02:13:47,2025-01-07 02:13:49
clk585,imp585,2025-01-07 02:52:15,2025-01-07 02:52:17
clk586,imp586,2025-01-07 02:32:53,2025-01-07 02:32:55
clk587,imp587,2025-01-07 03:32:21,2025-01-07 03:32:23
clk588,imp588,2025-01-07 03:19:59,2025-01-07 03:20:01
clk589,imp589,2025-01-07 04:40:27,2025-01-07 04:40:29
clk590,imp590,2025-01-07 04:35:05,2025-01-07 04:35:07
clk591,imp591,2025-01-07 04:29:43,2025-01-07 04:29:45
clk592,imp592,2025-01-07 04:24:21,2025-01-07 04:24:23
clk593,imp593,2025-01-07 04:18:59,2025-01-07 04:19:01
clk594,imp594,2025-01-07 06:21:27,2025-01-07 06:21:29
clk595,imp595,2025-01-07 06:23:05,2025-01-07 06:23:07
clk596,imp596,2025-01-07 06:24:43,2025-01-07 06:24:45
clk597,imp597,2025-01-07 06:26:21,2025-01-07 06:26:23
clk598,imp598,2025-01-07 06:27:59,2025-01-07 06:28:01
clk599,imp599,2025-01-07 06:29:37,2025-01-07 06:29:39
clk600,imp600,2025-01-07 06:13:05,2025-01-07 06:13:07
clk601,imp601,2025-01-07 06:36:53,2025-01-07 06:36:55
clk602,imp602,2025-01-07 07:03:01,2025-01-07 07:03:03
clk603,imp603,2025-01-07 06:49:29,2025-01-07 06:49:31
clk604,imp604,2025-01-07 07:37:47,2025-01-07 07:37:49
clk605,imp605,2025-01-07 07:59:15,2025-01-07 07:59:17
clk606,imp606,2025-01-07 07:32:53,2025-01-07 07:32:55
clk607,imp607,2025-01-07 08:15:21,2025-01-07 08:15:23
clk608,imp608,2025-01-07 09:11:49,2025-01-07 09:11:51
clk609,imp609,2025-01-07 08:59:27,2025-01-07 08:59:29
clk610,imp610,2025-01-07 08:47:05,2025-01-07 08:47:07
clk611,imp611,2025-01-07 10:11:33,2025-01-07 10:11:35
clk612,imp612,2025-01-07 10:06:11,2025-01-07 10:06:13
clk613,imp613,2025-01-07 10:00:49,2025-01-07 10:00:51
clk614,imp614,2025-01-07 09:55:27,2025-01-07 09:55:29
clk615,imp615,2025-01-07 09:50:05,2025-01-07 09:50:07
clk616,imp616,2025-01-07 11:56:33,2025-01-07 11:56:35
clk617,imp617,2025-01-07 11:58:11,2025-01-07 11:58:13
clk618,imp618,2025-01-07 11:59:49,2025-01-07 11:59:51
clk619,imp619,2025-01-07 12:01:27,2025-01-07 12:01:29
clk620,imp620,2025-01-07 12:03:05,2025-01-07 12:03:07
clk621,imp621,2025-01-07 12:04:43,2025-01-07 12:04:45
clk622,imp622,2025-01-07 11:32:41,2025-01-07 11:32:43
clk623,imp623,2025-01-07 11:59:39,2025-01-07 11:59:41
clk624,imp624,2025-01-07 12:06:57,2025-01-07 12:06:59
clk625,imp625,2025-01-07 12:42:15,2025-01-07 12:42:17
clk626,imp626,2025-01-07 12:53:43,2025-01-07 12:53:45
clk627,imp627,2025-01-07 13:19:11,2025-01-07 13:19:13
clk628,imp628,2025-01-07 13:58:39,2025-01-07 13:58:41
clk629,imp629,2025-01-07 13:39:17,2025-01-07 13:39:19
clk630,imp630,2025-01-07 14:39:45,2025-01-07 14:39:47
clk631,imp631,2025-01-07 14:27:23,2025-01-07 14:27:25
clk632,imp632,2025-01-07 14:15:01,2025-01-07 14:15:03
clk633,imp633,2025-01-07 15:43:29,2025-01-07 15:43:31
clk634,imp634,2025-01-07 15:38:07,2025-01-07 15:38:09
clk635,imp635,2025-01-07 15:32:45,2025-01-07 15:32:47
clk636,imp636,2025-01-07 15:27:23,2025-01-07 15:27:25
clk637,imp637,2025-01-07 15:22:01,2025-01-07 15:22:03
clk638,imp638,2025-01-07 17:32:29,2025-01-07 17:32:31
clk639,imp639,2025-01-07 17:34:07,2025-01-07 17:34:09
clk640,imp640,2025-01-07 17:35:45,2025-01-07 17:35:47
clk641,imp641,2025-01-07 17:37:23,2025-01-07 17:37:25
clk642,imp642,2025-01-07 17:39:01,2025-01-07 17:39:03
clk643,imp643,2025-01-07 16:46:29,2025-01-07 16:46:31
clk644,imp644,2025-01-07 17:08:17,2025-01-07 17:08:19
clk645,imp645,2025-01-07 17:30:25,2025-01-07 17:30:27
clk646,imp646,2025-01-07 17:52:43,2025-01-07 17:52:45
clk647,imp647,2025-01-07 17:54:11,2025-01-07 17:54:13
clk648,imp648,2025-01-07 18:09:39,2025-01-07 18:09:41
clk649,imp649,2025-01-07 18:39:07,2025-01-07 18:39:09
clk650,imp650,2025-01-07 19:21:45,2025-01-07 19:21:47
clk651,imp651,2025-01-07 19:02:23,2025-01-07 19:02:25
clk652,imp652,2025-01-07 20:06:51,2025-01-07 20:06:53
clk653,imp653,2025-01-07 19:54:29,2025-01-07 19:54:31
clk654,imp654,2025-01-07 19:42:07,2025-01-07 19:42:09
clk655,imp655,2025-01-07 21:14:35,2025-01-07 21:14:37
clk656,imp656,2025-01-07 21:09:13,2025-01-07 21:09:15
clk657,imp657,2025-01-07 21:03:51,2025-01-07 21:03:53
clk658,imp658,2025-01-07 20:58:29,2025-01-07 20:58:31
clk659,imp659,2025-01-07 20:53:07,2025-01-07 20:53:09
clk660,imp660,2025-01-07 23:07:35,2025-01-07 23:07:37
clk661,imp661,2025-01-07 23:09:13,2025-01-07 23:09:15
clk662,imp662,2025-01-07 23:10:51,2025-01-07 23:10:53
clk663,imp663,2025-01-07 23:12:29,2025-01-07 23:12:31
clk664,imp664,2025-01-07 23:14:07,2025-01-07 23:14:09
clk665,imp665,2025-01-07 22:28:05,2025-01-07 22:28:07
clk666,imp666,2025-01-07 22:59:03,2025-01-07 22:59:05
clk667,imp667,2025-01-07 23:08:21,2025-01-07 23:08:23
clk668,imp668,2025-01-07 23:45:39,2025-01-07 23:45:41
clk669,imp669,2025-01-07 23:58:07,2025-01-07 23:58:09
clk670,imp670,2025-01-08 00:24:35,2025-01-08 00:24:37
clk671,imp671,2025-01-07 23:58:13,2025-01-07 23:58:15
clk672,imp672,2025-01-08 00:45:41,2025-01-08 00:45:43
clk673,imp673,2025-01-08 00:26:19,2025-01-08 00:26:21
clk674,imp674,2025-01-08 01:34:47,2025-01-08 01:34:49
clk675,imp675,2025-01-08 01:22:25,2025-01-08 01:22:27
clk676,imp676,2025-01-08 01:10:03,2025-01-08 01:10:05
clk677,imp677,2025-01-08 02:46:31,2025-01-08 02:46:33
clk678,imp678,2025-01-08 02:41:09,2025-01-08 02:41:11
clk679,imp679,2025-01-08 02:35:47,2025-01-08 02:35:49
clk680,imp680,2025-01-08 02:30:25,2025-01-08 02:30:27
clk681,imp681,2025-01-08 02:25:03,2025-01-08 02:25:05
clk682,imp682,2025-01-08 04:43:31,2025-01-08 04:43:33
clk683,imp683,2025-01-08 04:45:09,2025-01-08 04:45:11
clk684,imp684,2025-01-08 04:46:47,2025-01-08 04:46:49
clk685,imp685,2025-01-08 04:48:25,2025-01-08 04:48:27
clk686,imp686,2025-01-08 03:38:53,2025-01-08 03:38:55
clk687,imp687,2025-01-08 04:05:41,2025-01-08 04:05:43
clk688,imp688,2025-01-08 04:30:49,2025-01-08 04:30:51
clk689,imp689,2025-01-08 04:55:07,2025-01-08 04:55:09
clk690,imp690,2025-01-08 04:57:35,2025-01-08 04:57:37
clk691,imp691,2025-01-08 05:14:03,2025-01-08 05:14:05
clk692,imp692,2025-01-08 05:44:31,2025-01-08 05:44:33
clk693,imp693,2025-01-08 05:18:09,2025-01-08 05:18:11
clk694,imp694,2025-01-08 06:09:37,2025-01-08 06:09:39
clk695,imp695,2025-01-08 05:50:15,2025-01-08 05:50:17
clk696,imp696,2025-01-08 07:02:43,2025-01-08 07:02:45
clk697,imp697,2025-01-08 06:50:21,2025-01-08 06:50:23
clk698,imp698,2025-01-08 06:37:59,2025-01-08 06:38:01
clk699,imp699,2025-01-08 08:18:27,2025-01-08 08:18:29
clk700,imp700,2025-01-08 08:12:15,2025-01-08 08:12:17
clk701,imp701,2025-01-08 08:06:53,2025-01-08 08:06:55
clk702,imp702,2025-01-08 08:01:31,2025-01-08 08:01:33
clk703,imp703,2025-01-08 07:56:09,2025-01-08 07:56:11
clk704,imp704,2025-01-08 10:18:37,2025-01-08 10:18:39
clk705,imp705,2025-01-08 10:20:15,2025-01-08 10:20:17
clk706,imp706,2025-01-08 10:21:53,2025-01-08 10:21:55
clk707,imp707,2025-01-08 10:23:31,2025-01-08 10:23:33
clk708,imp708,2025-01-08 09:23:29,2025-01-08 09:23:31
clk709,imp709,2025-01-08 09:25:37,2025-01-08 09:25:39
clk710,imp710,2025-01-08 10:09:45,2025-01-08 10:09:47
clk711,imp711,2025-01-08 10:02:13,2025-01-08 10:02:15
clk712,imp712,2025-01-08 10:08:41,2025-01-08 10:08:43
clk713,imp713,2025-01-08 10:29:09,2025-01-08 10:29:11
clk714,imp714,2025-01-08 11:03:37,2025-01-08 11:03:39
clk715,imp715,2025-01-08 11:52:05,2025-01-08 11:52:07
clk716,imp716,2025-01-08 11:32:43,2025-01-08 11:32:45
clk717,imp717,2025-01-08 12:42:11,2025-01-08 12:42:13
clk718,imp718,2025-01-08 12:29:49,2025-01-08 12:29:51
clk719,imp719,2025-01-08 12:17:27,2025-01-08 12:17:29
clk720,imp720,2025-01-08 12:05:05,2025-01-08 12:05:07
clk721,imp721,2025-01-08 13:49:33,2025-01-08 13:49:35
clk722,imp722,2025-01-08 13:44:11,2025-01-08 13:44:13
clk723,imp723,2025-01-08 13:38:49,2025-01-08 13:38:51
clk724,imp724,2025-01-08 13:33:27,2025-01-08 13:33:29
clk725,imp725,2025-01-08 13:28:05,2025-01-08 13:28:07
clk726,imp726,2025-01-08 15:54:33,2025-01-08 15:54:35
clk727,imp727,2025-01-08 15:56:11,2025-01-08 15:56:13
clk728,imp728,2025-01-08 15:57:49,2025-01-08 15:57:51
clk729,imp729,2025-01-08 14:31:17,2025-01-08 14:31:19
clk730,imp730,2025-01-08 14:33:15,2025-01-08 14:33:17
clk731,imp731,2025-01-08 14:54:23,2025-01-08 14:54:25
clk732,imp732,2025-01-08 15:13:41,2025-01-08 15:13:43
clk733,imp733,2025-01-08 16:00:59,2025-01-08 16:01:01
clk734,imp734,2025-01-08 16:18:27,2025-01-08 16:18:29
clk735,imp735,2025-01-08 16:49:55,2025-01-08 16:49:57
clk736,imp736,2025-01-08 16:23:33,2025-01-08 16:23:35
clk737,imp737,2025-01-08 17:16:01,2025-01-08 17:16:03
clk738,imp738,2025-01-08 16:56:39,2025-01-08 16:56:41
clk739,imp739,2025-01-08 18:10:07,2025-01-08 18:10:09
clk740,imp740,2025-01-08 17:57:45,2025-01-08 17:57:47
clk741,imp741,2025-01-08 17:45:23,2025-01-08 17:45:25
clk742,imp742,2025-01-08 17:33:01,2025-01-08 17:33:03
clk743,imp743,2025-01-08 19:21:29,2025-01-08 19:21:31
clk744,imp744,2025-01-08 19:16:07,2025-01-08 19:16:09
clk745,imp745,2025-01-08 19:10:45,2025-01-08 19:10:47
clk746,imp746,2025-01-08 19:05:23,2025-01-08 19:05:25
clk747,imp747,2025-01-08 19:00:01,2025-01-08 19:00:03
clk748,imp748,2025-01-08 21:30:29,2025-01-08 21:30:31
clk749,imp749,2025-01-08 21:32:07,2025-01-08 21:32:09
clk750,imp750,2025-01-08 19:36:25,2025-01-08 19:36:27
clk751,imp751,2025-01-08 19:52:03,2025-01-08 19:52:05
clk752,imp752,2025-01-08 20:24:01,2025-01-08 20:24:03
clk753,imp753,2025-01-08 20:30:19,2025-01-08 20:30:21
clk754,imp754,2025-01-08 21:04:37,2025-01-08 21:04:39
clk755,imp755,2025-01-08 21:12:05,2025-01-08 21:12:07
clk756,imp756,2025-01-08 21:33:33,2025-01-08 21:33:35
clk757,imp757,2025-01-08 22:09:01,2025-01-08 22:09:03
clk758,imp758,2025-01-08 21:42:39,2025-01-08 21:42:41
clk759,imp759,2025-01-08 22:39:07,2025-01-08 22:39:09
clk760,imp760,2025-01-08 22:19:45,2025-01-08 22:19:47
clk761,imp761,2025-01-08 23:37:13,2025-01-08 23:37:15
clk762,imp762,2025-01-08 23:24:51,2025-01-08 23:24:53
clk763,imp763,2025-01-08 23:12:29,2025-01-08 23:12:31
clk764,imp764,2025-01-09 00:57:57,2025-01-09 00:57:59
clk765,imp765,2025-01-09 00:52:35,2025-01-09 00:52:37
clk766,imp766,2025-01-09 00:47:13,2025-01-09 00:47:15
clk767,imp767,2025-01-09 00:41:51,2025-01-09 00:41:53
clk768,imp768,2025-01-09 00:36:29,2025-01-09 00:36:31
clk769,imp769,2025-01-09 00:31:07,2025-01-09 00:31:09
clk770,imp770,2025-01-09 03:05:35,2025-01-09 03:05:37
clk771,imp771,2025-01-09 03:07:13,2025-01-09 03:07:15
clk772,imp772,2025-01-09 01:23:41,2025-01-09 01:23:43
clk773,imp773,2025-01-09 01:29:39,2025-01-09 01:29:41
clk774,imp774,2025-01-09 01:53:47,2025-01-09 01:53:49
clk775,imp775,2025-01-09 02:15:05,2025-01-09 02:15:07
clk776,imp776,2025-01-09 02:12:33,2025-01-09 02:12:35
clk777,imp777,2025-01-09 02:24:01,2025-01-09 02:24:03
clk778,imp778,2025-01-09 02:49:29,2025-01-09 02:49:31
clk779,imp779,2025-01-09 03:28:57,2025-01-09 03:28:59
clk780,imp780,2025-01-09 03:02:35,2025-01-09 03:02:37
clk781,imp781,2025-01-09 04:03:03,2025-01-09 04:03:05
clk782,imp782,2025-01-09 03:43:41,2025-01-09 03:43:43
clk783,imp783,2025-01-09 05:05:09,2025-01-09 05:05:11
clk784,imp784,2025-01-09 04:52:47,2025-01-09 04:52:49
clk785,imp785,2025-01-09 04:40:25,2025-01-09 04:40:27
clk786,imp786,2025-01-09 06:29:53,2025-01-09 06:29:55
clk787,imp787,2025-01-09 06:24:31,2025-01-09 06:24:33
clk788,imp788,2025-01-09 06:19:09,2025-01-09 06:19:11
clk789,imp789,2025-01-09 06:13:47,2025-01-09 06:13:49
clk790,imp790,2025-01-09 06:08:25,2025-01-09 06:08:27
clk791,imp791,2025-01-09 06:03:03,2025-01-09 06:03:05
clk792,imp792,2025-01-09 08:41:31,2025-01-09 08:41:33
clk793,imp793,2025-01-09 06:25:39,2025-01-09 06:25:41
clk794,imp794,2025-01-09 06:47:17,2025-01-09 06:47:19
clk795,imp795,2025-01-09 06:48:25,2025-01-09 06:48:27
clk796,imp796,2025-01-09 07:31:33,2025-01-09 07:31:35
clk797,imp797,2025-01-09 07:19:01,2025-01-09 07:19:03
clk798,imp798,2025-01-09 08:16:19,2025-01-09 08:16:21
clk799,imp799,2025-01-09 08:38:47,2025-01-09 08:38:49
clk800,imp800,2025-01-09 08:04:35,2025-01-09 08:04:37
clk801,imp801,2025-01-09 08:48:03,2025-01-09 08:48:05
clk802,imp802,2025-01-09 09:45:31,2025-01-09 09:45:33
clk803,imp803,2025-01-09 09:26:09,2025-01-09 09:26:11
clk804,imp804,2025-01-09 09:06:47,2025-01-09 09:06:49
clk805,imp805,2025-01-09 10:32:15,2025-01-09 10:32:17
clk806,imp806,2025-01-09 10:19:53,2025-01-09 10:19:55
clk807,imp807,2025-01-09 10:07:31,2025-01-09 10:07:33
clk808,imp808,2025-01-09 12:00:59,2025-01-09 12:01:01
clk809,imp809,2025-01-09 11:55:37,2025-01-09 11:55:39
clk810,imp810,2025-01-09 11:50:15,2025-01-09 11:50:17
clk811,imp811,2025-01-09 11:44:53,2025-01-09 11:44:55
clk812,imp812,2025-01-09 11:39:31,2025-01-09 11:39:33
clk813,imp813,2025-01-09 11:34:09,2025-01-09 11:34:11
clk814,imp814,2025-01-09 14:16:37,2025-01-09 14:16:39
clk815,imp815,2025-01-09 11:51:15,2025-01-09 11:51:17
clk816,imp816,2025-01-09 12:26:03,2025-01-09 12:26:05
clk817,imp817,2025-01-09 12:53:11,2025-01-09 12:53:13
clk818,imp818,2025-01-09 12:30:39,2025-01-09 12:30:41
clk819,imp819,2025-01-09 13:14:57,2025-01-09 13:14:59
clk820,imp820,2025-01-09 13:27:25,2025-01-09 13:27:27
clk821,imp821,2025-01-09 13:53:53,2025-01-09 13:53:55
