payment_id,subscription_id,payment_ts,amount_usd,currency,payment_status,updated_at
pay1243,s9,2025-09-13 12:05:00,13.99,USD,succeeded,2025-09-13 12:05:03
pay1244,s1,2025-09-14 00:05:00,15.99,USD,succeeded,2025-09-14 00:05:03
pay1245,s10,2025-09-14 12:05:00,7.99,USD,succeeded,2025-09-14 12:05:03
pay1246,s11,2025-09-15 00:05:00,-11.99,USD,refund,2025-09-15 00:05:03
pay1247,s2,2025-09-15 12:05:00,11.99,USD,succeeded,2025-09-15 12:05:03
pay1248,s3,2025-09-16 00:05:00,0.00,USD,failed,2025-09-16 00:05:03
pay1249,s4,2025-09-16 12:05:00,15.99,USD,succeeded,2025-09-16 12:05:03
pay1250,s5,2025-09-17 00:05:00,7.99,USD,succeeded,2025-09-17 00:05:03
pay1251,s6,2025-09-17 12:05:00,9.99,USD,succeeded,2025-09-17 12:05:03
pay1252,s7,2025-09-18 00:05:00,11.99,USD,succeeded,2025-09-18 00:05:03
pay1253,s8,2025-09-18 12:05:00,-9.99,USD,refund,2025-09-18 12:05:03
pay1254,s9,2025-09-19 00:05:00,15.99,USD,succeeded,2025-09-19 00:05:03
pay1255,s1,2025-09-19 12:05:00,7.99,USD,succeeded,2025-09-19 12:05:03
pay1256,s10,2025-09-20 00:05:00,9.99,USD,succeeded,2025-09-20 00:05:03
pay1257,s11,2025-09-20 12:05:00,11.99,USD,succeeded,2025-09-20 12:05:03
pay1258,s2,2025-09-21 00:05:00,-11.99,USD,refund,2025-09-21 00:05:03
pay1259,s3,2025-09-21 12:05:00,15.99,USD,succeeded,2025-09-21 12:05:03
pay1260,s4,2025-09-22 00:05:00,0.00,USD,failed,2025-09-22 00:05:03
pay1261,s5,2025-09-22 12:05:00,9.99,USD,succeeded,2025-09-22 12:05:03
pay1262,s6,2025-09-23 00:05:00,11.99,USD,succeeded,2025-09-23 00:05:03
pay1263,s7,2025-09-23 12:05:00,13.99,USD,succeeded,2025-09-23 12:05:03
pay1264,s8,2025-09-24 00:05:00,15.99,USD,succeeded,2025-09-24 00:05:03
pay1265,s9,2025-09-24 12:05:00,-9.99,USD,refund,2025-09-24 12:05:03
pay1266,s1,2025-09-25 00:05:00,9.99,USD,succeeded,2025-09-25 00:05:03
pay1267,s10,2025-09-25 12:05:00,11.99,USD,succeeded,2025-09-25 12:05:03
pay1268,s11,2025-09-26 00:05:00,13.99,USD,succeeded,2025-09-26 00:05:03
pay1269,s2,2025-09-26 12:05:00,15.99,USD,succeeded,2025-09-26 12:05:03
pay1270,s3,2025-09-27 00:05:00,-11.99,USD,refund,2025-09-27 00:05:03
pay1271,s4,2025-09-27 12:05:00,9.99,USD,succeeded,2025-09-27 12:05:03
pay1272,s5,2025-09-28 00:05:00,0.00,USD,failed,2025-09-28 00:05:03
pay1273,s6,2025-09-28 12:05:00,13.99,USD,succeeded,2025-09-28 12:05:03
pay1274,s7,2025-09-29 00:05:00,15.99,USD,succeeded,2025-09-29 00:05:03
pay1275,s8,2025-09-29 12:05:00,7.99,USD,succeeded,2025-09-29 12:05:03
pay1276,s9,2025-09-30 00:05:00,9.99,USD,succeeded,2025-09-30 00:05:03
pay1277,s1,2025-09-30 12:05:00,-9.99,USD,refund,2025-09-30 12:05:03
pay1278,s10,2025-10-01 00:05:00,13.99,USD,succeeded,2025-10-01 00:05:03
pay1279,s11,2025-10-01 12:05:00,15.99,USD,succeeded,2025-10-01 12:05:03
pay1280,s2,2025-10-02 00:05:00,7.99,USD,succeeded,2025-10-02 00:05:03
pay1281,s3,2025-10-02 12:05:00,9.99,USD,succeeded,2025-10-02 12:05:03
pay1282,s4,2025-10-03 00:05:00,-11.99,USD,refund,2025-10-03 00:05:03
pay1283,s5,2025-10-03 12:05:00,13.99,USD,succeeded,2025-10-03 12:05:03
pay1284,s6,2025-10-04 00:05:00,0.00,USD,failed,2025-10-04 00:05:03
pay1285,s7,2025-10-04 12:05:00,7.99,USD,succeeded,2025-10-04 12:05:03
pay1286,s8,2025-10-05 00:05:00,9.99,USD,succeeded,2025-10-05 00:05:03
pay1287,s9,2025-10-05 12:05:00,11.99,USD,succeeded,2025-10-05 12:05:03
pay1288,s1,2025-10-06 00:05:00,13.99,USD,succeeded,2025-10-06 00:05:03
pay1289,s10,2025-10-06 12:05:00,-9.99,USD,refund,2025-10-06 12:05:03
pay1290,s11,2025-10-07 00:05:00,7.99,USD,succeeded,2025-10-07 00:05:03
pay1291,s2,2025-10-07 12:05:00,9.99,USD,succeeded,2025-10-07 12:05:03
pay1292,s3,2025-10-08 00:05:00,11.99,USD,succeeded,2025-10-08 00:05:03
pay1293,s4,2025-10-08 12:05:00,13.99,USD,succeeded,2025-10-08 12:05:03
pay1294,s5,2025-10-09 00:05:00,-11.99,USD,refund,2025-10-09 00:05:03
pay1295,s6,2025-10-09 12:05:00,7.99,USD,succeeded,2025-10-09 12:05:03
pay1296,s7,2025-10-10 00:05:00,0.00,USD,failed,2025-10-10 00:05:03
pay1297,s8,2025-10-10 12:05:00,11.99,USD,succeeded,2025-10-10 12:05:03
pay1298,s9,2025-10-11 00:05:00,13.99,USD,succeeded,2025-10-11 00:05:03
pay1299,s1,2025-10-11 12:05:00,15.99,USD,succeeded,2025-10-11 12:05:03
pay1300,s10,2025-10-12 00:05:00,7.99,USD,succeeded,2025-10-12 00:05:03
pay1301,s11,2025-10-12 12:05:00,-9.99,USD,refund,2025-10-12 12:05:03
pay1302,s2,2025-10-13 00:05:00,11.99,USD,succeeded,2025-10-13 00:05:03
pay1303,s3,2025-10-13 12:05:00,13.99,USD,succeeded,2025-10-13 12:05:03
pay1304,s4,2025-10-14 00:05:00,15.99,USD,succeeded,2025-10-14 00:05:03
pay1305,s5,2025-10-14 12:05:00,7.99,USD,succeeded,2025-10-14 12:05:03
pay1306,s6,2025-10-15 00:05:00,-11.99,USD,refund,2025-10-15 00:05:03
pay1307,s7,2025-10-15 12:05:00,11.99,USD,succeeded,2025-10-15 12:05:03
pay1308,s8,2025-10-16 00:05:00,0.00,USD,failed,2025-10-16 00:05:03
pay1309,s9,2025-10-16 12:05:00,15.99,USD,succeeded,2025-10-16 12:05:03
pay1310,s1,2025-10-17 00:05:00,7.99,USD,succeeded,2025-10-17 00:05:03
pay1311,s10,2025-10-17 12:05:00,9.99,USD,succeeded,2025-10-17 12:05:03
pay1312,s11,2025-10-18 00:05:00,11.99,USD,succeeded,2025-10-18 00:05:03
pay1313,s2,2025-10-18 12:05:00,-9.99,USD,refund,2025-10-18 12:05:03
pay1314,s3,2025-10-19 00:05:00,15.99,USD,succeeded,2025-10-19 00:05:03
pay1315,s4,2025-10-19 12:05:00,7.99,USD,succeeded,2025-10-19 12:05:03
pay1316,s5,2025-10-20 00:05:00,9.99,USD,succeeded,2025-10-20 00:05:03
pay1317,s6,2025-10-20 12:05:00,11.99,USD,succeeded,2025-10-20 12:05:03
pay1318,s7,2025-10-21 00:05:00,-11.99,USD,refund,2025-10-21 00:05:03
pay1319,s8,2025-10-21 12:05:00,15.99,USD,succeeded,2025-10-21 12:05:03
pay1320,s9,2025-10-22 00:05:00,0.00,USD,failed,2025-10-22 00:05:03
pay1321,s1,2025-10-22 12:05:00,9.99,USD,succeeded,2025-10-22 12:05:03
pay1322,s10,2025-10-23 00:05:00,11.99,USD,succeeded,2025-10-23 00:05:03
pay1323,s11,2025-10-23 12:05:00,13.99,USD,succeeded,2025-10-23 12:05:03
pay1324,s2,2025-10-24 00:05:00,15.99,USD,succeeded,2025-10-24 00:05:03
pay1325,s3,2025-10-24 12:05:00,-9.99,USD,refund,2025-10-24 12:05:03
pay1326,s4,2025-10-25 00:05:00,9.99,USD,succeeded,2025-10-25 00:05:03
pay1327,s5,2025-10-25 12:05:00,11.99,USD,succeeded,2025-10-25 12:05:03
pay1328,s6,2025-10-26 00:05:00,13.99,USD,succeeded,2025-10-26 00:05:03
pay1329,s7,2025-10-26 12:05:00,15.99,USD,succeeded,2025-10-26 12:05:03
pay1330,s8,2025-10-27 00:05:00,-11.99,USD,refund,2025-10-27 00:05:03
pay1331,s9,2025-10-27 12:05:00,9.99,USD,succeeded,2025-10-27 12:05:03
pay1332,s1,2025-10-28 00:05:00,0.00,USD,failed,2025-10-28 00:05:03
pay1333,s10,2025-10-28 12:05:00,13.99,USD,succeeded,2025-10-28 12:05:03
pay1334,s11,2025-10-29 00:05:00,15.99,USD,succeeded,2025-10-29 00:05:03
pay1335,s2,2025-10-29 12:05:00,7.99,USD,succeeded,2025-10-29 12:05:03
pay1336,s3,2025-10-30 00:05:00,9.99,USD,succeeded,2025-10-30 00:05:03
pay1337,s4,2025-10-30 12:05:00,-9.99,USD,refund,2025-10-30 12:05:03
pay1338,s5,2025-10-31 00:05:00,13.99,USD,succeeded,2025-10-31 00:05:03
pay1339,s6,2025-10-31 12:05:00,15.99,USD,succeeded,2025-10-31 12:05:03
pay1340,s7,2025-11-01 00:05:00,7.99,USD,succeeded,2025-11-01 00:05:03
pay1341,s8,2025-11-01 12:05:00,9.99,USD,succeeded,2025-11-01 12:05:03
pay1342,s9,2025-11-02 00:05:00,-11.99,USD,refund,2025-11-02 00:05:03
pay1343,s1,2025-11-02 12:05:00,13.99,USD,succeeded,2025-11-02 12:05:03
pay1344,s10,2025-11-03 00:05:00,0.00,USD,failed,2025-11-03 00:05:03
pay1345,s11,2025-11-03 12:05:00,7.99,USD,succeeded,2025-11-03 12:05:03
pay1346,s2,2025-11-04 00:05:00,9.99,USD,succeeded,2025-11-04 00:05:03
pay1347,s3,2025-11-04 12:05:00,11.99,USD,succeeded,2025-11-04 12:05:03
pay1348,s4,2025-11-05 00:05:00,13.99,USD,succeeded,2025-11-05 00:05:03
pay1349,s5,2025-11-05 12:05:00,-9.99,USD,refund,2025-11-05 12:05:03
pay1350,s6,2025-11-06 00:05:00,7.99,USD,succeeded,2025-11-06 00:05:03
pay1351,s7,2025-11-06 12:05:00,9.99,USD,succeeded,2025-11-06 12:05:03
pay1352,s8,2025-11-07 00:05:00,11.99,USD,succeeded,2025-11-07 00:05:03
pay1353,s9,2025-11-07 12:05:00,13.99,USD,succeeded,2025-11-07 12:05:03
pay1354,s1,2025-11-08 00:05:00,-11.99,USD,refund,2025-11-08 00:05:03
pay1355,s10,2025-11-08 12:05:00,7.99,USD,succeeded,2025-11-08 12:05:03
pay1356,s11,2025-11-09 00:05:00,0.00,USD,failed,2025-11-09 00:05:03
pay1357,s2,2025-11-09 12:05:00,11.99,USD,succeeded,2025-11-09 12:05:03
pay1358,s3,2025-11-10 00:05:00,13.99,USD,succeeded,2025-11-10 00:05:03
pay1359,s4,2025-11-10 12:05:00,15.99,USD,succeeded,2025-11-10 12:05:03
pay1360,s5,2025-11-11 00:05:00,7.99,USD,succeeded,2025-11-11 00:05:03
pay1361,s6,2025-11-11 12:05:00,-9.99,USD,refund,2025-11-11 12:05:03
pay1362,s7,2025-11-12 00:05:00,11.99,USD,succeeded,2025-11-12 00:05:03
pay1363,s8,2025-11-12 12:05:00,13.99,USD,succeeded,2025-11-12 12:05:03
pay1364,s9,2025-11-13 00:05:00,15.99,USD,succeeded,2025-11-13 00:05:03
pay1365,s1,2025-11-13 12:05:00,7.99,USD,succeeded,2025-11-13 12:05:03
pay1366,s10,2025-11-14 00:05:00,-11.99,USD,refund,2025-11-14 00:05:03
pay1367,s11,2025-11-14 12:05:00,11.99,USD,succeeded,2025-11-14 12:05:03
pay1368,s2,2025-11-15 00:05:00,0.00,USD,failed,2025-11-15 00:05:03
pay1369,s3,2025-11-15 12:05:00,15.99,USD,succeeded,2025-11-15 12:05:03
pay1370,s4,2025-11-16 00:05:00,7.99,USD,succeeded,2025-11-16 00:05:03
pay1371,s5,2025-11-16 12:05:00,9.99,USD,succeeded,2025-11-16 12:05:03
pay1372,s6,2025-11-17 00:05:00,11.99,USD,succeeded,2025-11-17 00:05:03
pay1373,s7,2025-11-17 12:05:00,-9.99,USD,refund,2025-11-17 12:05:03
pay1374,s8,2025-11-18 00:05:00,15.99,USD,succeeded,2025-11-18 00:05:03
pay1375,s9,2025-11-18 12:05:00,7.99,USD,succeeded,2025-11-18 12:05:03
pay1376,s1,2025-11-19 00:05:00,9.99,USD,succeeded,2025-11-19 00:05:03
pay1377,s10,2025-11-19 12:05:00,11.99,USD,succeeded,2025-11-19 12:05:03
pay1378,s11,2025-11-20 00:05:00,-11.99,USD,refund,2025-11-20 00:05:03
pay1379,s2,2025-11-20 12:05:00,15.99,USD,succeeded,2025-11-20 12:05:03
pay1380,s3,2025-11-21 00:05:00,0.00,USD,failed,2025-11-21 00:05:03
pay1381,s4,2025-11-21 12:05:00,9.99,USD,succeeded,2025-11-21 12:05:03
pay1382,s5,2025-11-22 00:05:00,11.99,USD,succeeded,2025-11-22 00:05:03
pay1383,s6,2025-11-22 12:05:00,13.99,USD,succeeded,2025-11-22 12:05:03
pay1384,s7,2025-11-23 00:05:00,15.99,USD,succeeded,2025-11-23 00:05:03
pay1385,s8,2025-11-23 12:05:00,-9.99,USD,refund,2025-11-23 12:05:03
pay1386,s9,2025-11-24 00:05:00,9.99,USD,succeeded,2025-11-24 00:05:03
pay1387,s1,2025-11-24 12:05:00,11.99,USD,succeeded,2025-11-24 12:05:03
pay1388,s10,2025-11-25 00:05:00,13.99,USD,succeeded,2025-11-25 00:05:03
pay1389,s11,2025-11-25 12:05:00,15.99,USD,succeeded,2025-11-25 12:05:03
pay1390,s2,2025-11-26 00:05:00,-11.99,USD,refund,2025-11-26 00:05:03
pay1391,s3,2025-11-26 12:05:00,9.99,USD,succeeded,2025-11-26 12:05:03
pay1392,s4,2025-11-27 00:05:00,0.00,USD,failed,2025-11-27 00:05:03
pay1393,s5,2025-11-27 12:05:00,13.99,USD,succeeded,2025-11-27 12:05:03
pay1394,s6,2025-11-28 00:05:00,15.99,USD,succeeded,2025-11-28 00:05:03
pay1395,s7,2025-11-28 12:05:00,7.99,USD,succeeded,2025-11-28 12:05:03
pay1396,s8,2025-11-29 00:05:00,9.99,USD,succeeded,2025-11-29 00:05:03
pay1397,s9,2025-11-29 12:05:00,-9.99,USD,refund,2025-11-29 12:05:03
pay1398,s1,2025-11-30 00:05:00,13.99,USD,succeeded,2025-11-30 00:05:03
pay1399,s10,2025-11-30 12:05:00,15.99,USD,succeeded,2025-11-30 12:05:03
pay1400,s11,2025-12-01 00:05:00,7.99,USD,succeeded,2025-12-01 00:05:03
pay1401,s2,2025-12-01 12:05:00,9.99,USD,succeeded,2025-12-01 12:05:03
pay1402,s3,2025-12-02 00:05:00,-11.99,USD,refund,2025-12-02 00:05:03
pay1403,s4,2025-12-02 12:05:00,13.99,USD,succeeded,2025-12-02 12:05:03
pay1404,s5,2025-12-03 00:05:00,0.00,USD,failed,2025-12-03 00:05:03
pay1405,s6,2025-12-03 12:05:00,7.99,USD,succeeded,2025-12-03 12:05:03
pay1406,s7,2025-12-04 00:05:00,9.99,USD,succeeded,2025-12-04 00:05:03
pay1407,s8,2025-12-04 12:05:00,11.99,USD,succeeded,2025-12-04 12:05:03
pay1408,s9,2025-12-05 00:05:00,13.99,USD,succeeded,2025-12-05 00:05:03
pay1409,s1,2025-12-05 12:05:00,-9.99,USD,refund,2025-12-05 12:05:03
pay1410,s10,2025-12-06 00:05:00,7.99,USD,succeeded,2025-12-06 00:05:03
pay1411,s11,2025-12-06 12:05:00,9.99,USD,succeeded,2025-12-06 12:05:03
pay1412,s2,2025-12-07 00:05:00,11.99,USD,succeeded,2025-12-07 00:05:03
pay1413,s3,2025-12-07 12:05:00,13.99,USD,succeeded,2025-12-07 12:05:03
pay1414,s4,2025-12-08 00:05:00,-11.99,USD,refund,2025-12-08 00:05:03
pay1415,s5,2025-12-08 12:05:00,7.99,USD,succeeded,2025-12-08 12:05:03
pay1416,s6,2025-12-09 00:05:00,0.00,USD,failed,2025-12-09 00:05:03
pay1417,s7,2025-12-09 12:05:00,11.99,USD,succeeded,2025-12-09 12:05:03
pay1418,s8,2025-12-10 00:05:00,13.99,USD,succeeded,2025-12-10 00:05:03
pay1419,s9,2025-12-10 12:05:00,15.99,USD,succeeded,2025-12-10 12:05:03
pay1420,s1,2025-12-11 00:05:00,7.99,USD,succeeded,2025-12-11 00:05:03
pay1421,s10,2025-12-11 12:05:00,-9.99,USD,refund,2025-12-11 12:05:03
pay1422,s11,2025-12-12 00:05:00,11.99,USD,succeeded,2025-12-12 00:05:03
pay1423,s2,2025-12-12 12:05:00,13.99,USD,succeeded,2025-12-12 12:05:03
pay1424,s3,2025-12-13 00:05:00,15.99,USD,succeeded,2025-12-13 00:05:03
pay1425,s4,2025-12-13 12:05:00,7.99,USD,succeeded,2025-12-13 12:05:03
pay1426,s5,2025-12-14 00:05:00,-11.99,USD,refund,2025-12-14 00:05:03
pay1427,s6,2025-12-14 12:05:00,11.99,USD,succeeded,2025-12-14 12:05:03
pay1428,s7,2025-12-15 00:05:00,0.00,USD,failed,2025-12-15 00:05:03
pay1429,s8,2025-12-15 12:05:00,15.99,USD,succeeded,2025-12-15 12:05:03
pay1430,s9,2025-12-16 00:05:00,7.99,USD,succeeded,2025-12-16 00:05:03
pay1431,s1,2025-12-16 12:05:00,9.99,USD,succeeded,2025-12-16 12:05:03
pay1432,s10,2025-12-17 00:05:00,11.99,USD,succeeded,2025-12-17 00:05:03
pay1433,s11,2025-12-17 12:05:00,-9.99,USD,refund,2025-12-17 12:05:03
pay1434,s2,2025-12-18 00:05:00,15.99,USD,succeeded,2025-12-18 00:05:03
pay1435,s3,2025-12-18 12:05:00,7.99,USD,succeeded,2025-12-18 12:05:03
pay1436,s4,2025-12-19 00:05:00,9.99,USD,succeeded,2025-12-19 00:05:03
pay1437,s5,2025-12-19 12:05:00,11.99,USD,succeeded,2025-12-19 12:05:03
pay1438,s6,2025-12-20 00:05:00,-11.99,USD,refund,2025-12-20 00:05:03
pay1439,s7,2025-12-20 12:05:00,15.99,USD,succeeded,2025-12-20 12:05:03
pay1440,s8,2025-12-21 00:05:00,0.00,USD,failed,2025-12-21 00:05:03
pay1441,s9,2025-12-21 12:05:00,9.99,USD,succeeded,2025-12-21 12:05:03
pay1442,s1,2025-12-22 00:05:00,11.99,USD,succeeded,2025-12-22 00:05:03
pay1443,s10,2025-12-22 12:05:00,13.99,USD,succeeded,2025-12-22 12:05:03
pay1444,s11,2025-12-23 00:05:00,15.99,USD,succeeded,2025-12-23 00:05:03
pay1445,s2,2025-12-23 12:05:00,-9.99,USD,refund,2025-12-23 12:05:03
pay1446,s3,2025-12-24 00:05:00,9.99,USD,succeeded,2025-12-24 00:05:03
pay1447,s4,2025-12-24 12:05:00,11.99,USD,succeeded,2025-12-24 12:05:03
pay1448,s5,2025-12-25 00:05:00,13.99,USD,succeeded,2025-12-25 00:05:03
pay1449,s6,2025-12-25 12:05:00,15.99,USD,succeeded,2025-12-25 12:05:03
pay1450,s7,2025-12-26 00:05:00,-11.99,USD,refund,2025-12-26 00:05:03
pay1451,s8,2025-12-26 12:05:00,9.99,USD,succeeded,2025-12-26 12:05:03
pay1452,s9,2025-12-27 00:05:00,0.00,USD,failed,2025-12-27 00:05:03
pay1453,s1,2025-12-27 12:05:00,13.99,USD,succeeded,2025-12-27 12:05:03
pay1454,s10,2025-12-28 00:05:00,15.99,USD,succeeded,2025-12-28 00:05:03
pay1455,s11,2025-12-28 12:05:00,7.99,USD,succeeded,2025-12-28 12:05:03
pay1456,s2,2025-12-29 00:05:00,9.99,USD,succeeded,2025-12-29 00:05:03
pay1457,s3,2025-12-29 12:05:00,-9.99,USD,refund,2025-12-29 12:05:03
pay1458,s4,2025-12-30 00:05:00,13.99,USD,succeeded,2025-12-30 00:05:03
pay1459,s5,2025-12-30 12:05:00,15.99,USD,succeeded,2025-12-30 12:05:03
pay1460,s6,2025-12-31 00:05:00,7.99,USD,succeeded,2025-12-31 00:05:03
pay1461,s7,2025-12-31 12:05:00,9.99,USD,succeeded,2025-12-31 12:05:03
pay1462,s8,2026-01-01 00:05:00,-11.99,USD,refund,2026-01-01 00:05:03
pay1463,s9,2026-01-01 12:05:00,13.99,USD,succeeded,2026-01-01 12:05:03
pay1464,s1,2026-01-02 00:05:00,0.00,USD,failed,2026-01-02 00:05:03
pay1465,s10,2026-01-02 12:05:00,7.99,USD,succeeded,2026-01-02 12:05:03
pay1466,s11,2026-01-03 00:05:00,9.99,USD,succeeded,2026-01-03 00:05:03
pay1467,s2,2026-01-03 12:05:00,11.99,USD,succeeded,2026-01-03 12:05:03
pay1468,s3,2026-01-04 00:05:00,13.99,USD,succeeded,2026-01-04 00:05:03
pay1469,s4,2026-01-04 12:05:00,-9.99,USD,refund,2026-01-04 12:05:03
pay1470,s5,2026-01-05 00:05:00,7.99,USD,succeeded,2026-01-05 00:05:03
pay1471,s6,2026-01-05 12:05:00,9.99,USD,succeeded,2026-01-05 12:05:03
pay1472,s7,2026-01-06 00:05:00,11.99,USD,succeeded,2026-01-06 00:05:03
pay1473,s8,2026-01-06 12:05:00,13.99,USD,succeeded,2026-01-06 12:05:03
pay1474,s9,2026-01-07 00:05:00,-11.99,USD,refund,2026-01-07 00:05:03
pay1475,s1,2026-01-07 12:05:00,7.99,USD,succeeded,2026-01-07 12:05:03
pay1476,s10,2026-01-08 00:05:00,0.00,USD,failed,2026-01-08 00:05:03
pay1477,s11,2026-01-08 12:05:00,11.99,USD,succeeded,2026-01-08 12:05:03
pay1478,s2,2026-01-09 00:05:00,13.99,USD,succeeded,2026-01-09 00:05:03
pay1479,s3,2026-01-09 12:05:00,15.99,USD,succeeded,2026-01-09 12:05:03
pay1480,s4,2026-01-10 00:05:00,7.99,USD,succeeded,2026-01-10 00:05:03
pay1481,s5,2026-01-10 12:05:00,-9.99,USD,refund,2026-01-10 12:05:03
pay1482,s6,2026-01-11 00:05:00,11.99,USD,succeeded,2026-01-11 00:05:03
pay1483,s7,2026-01-11 12:05:00,13.99,USD,succeeded,2026-01-11 12:05:03
pay1484,s8,2026-01-12 00:05:00,15.99,USD,succeeded,2026-01-12 00:05:03
pay1485,s9,2026-01-12 12:05:00,7.99,USD,succeeded,2026-01-12 12:05:03
pay1486,s1,2026-01-13 00:05:00,-11.99,USD,refund,2026-01-13 00:05:03
pay1487,s10,2026-01-13 12:05:00,11.99,USD,succeeded,2026-01-13 12:05:03
pay1488,s11,2026-01-14 00:05:00,0.00,USD,failed,2026-01-14 00:05:03
pay1489,s2,2026-01-14 12:05:00,15.99,USD,succeeded,2026-01-14 12:05:03
pay1490,s3,2026-01-15 00:05:00,7.99,USD,succeeded,2026-01-15 00:05:03
pay1491,s4,2026-01-15 12:05:00,9.99,USD,succeeded,2026-01-15 12:05:03
pay1492,s5,2026-01-16 00:05:00,11.99,USD,succeeded,2026-01-16 00:05:03
pay1493,s6,2026-01-16 12:05:00,-9.99,USD,refund,2026-01-16 12:05:03
pay1494,s7,2026-01-17 00:05:00,15.99,USD,succeeded,2026-01-17 00:05:03
pay1495,s8,2026-01-17 12:05:00,7.99,USD,succeeded,2026-01-17 12:05:03
pay1496,s9,2026-01-18 00:05:00,9.99,USD,succeeded,2026-01-18 00:05:03
pay1497,s1,2026-01-18 12:05:00,11.99,USD,succeeded,2026-01-18 12:05:03
pay1498,s10,2026-01-19 00:05:00,-11.99,USD,refund,2026-01-19 00:05:03
pay1499,s11,2026-01-19 12:05:00,15.99,USD,succeeded,2026-01-19 12:05:03
pay1500,s2,2026-01-20 00:05:00,0.00,USD,failed,2026-01-20 00:05:03
